DATAFLOW,LAST UPDATE,freq,accomunit,terrtypo,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2016,1939,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2017,2014,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2018,2174,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2019,2177,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2020,2212,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2021,2231,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE25,2022,2392,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2014,1567,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2015,3301,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2016,3230,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2017,3191,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2018,3221,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2019,3388,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2020,3312,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2021,3067,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE3,2022,3362,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2014,67,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2015,102,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2016,100,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2017,103,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2018,109,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2019,103,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2020,101,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2021,94,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE31,2022,91,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2014,176,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2015,341,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2016,353,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2017,366,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2018,378,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2019,405,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2020,403,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2021,351,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE32,2022,383,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2014,507,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2015,997,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2016,996,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2017,990,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2018,984,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2019,1042,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2020,1044,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2021,1045,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE33,2022,1161,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2014,496,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2015,1154,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2016,1111,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2017,1073,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2018,1075,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2019,1127,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2020,1071,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2021,939,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE34,2022,1007,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2014,321,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2015,707,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2016,670,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2017,659,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2018,675,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2019,711,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2020,693,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2021,638,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BE35,2022,720,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2014,3163,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2015,3202,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2016,3331,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2017,3346,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2018,3458,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2019,3664,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2020,3317,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2021,3335,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG,2022,4031,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2014,1974,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2015,2008,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2016,2074,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2017,2107,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2018,2188,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2019,2355,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2020,2008,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2021,2064,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG3,2022,2464,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2014,206,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2015,197,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2016,200,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2017,192,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2018,185,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2019,185,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2020,177,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2021,169,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG31,2022,242,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2014,263,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2015,264,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2016,257,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2017,253,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2018,280,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2019,295,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2020,286,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2021,279,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG32,2022,342,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2014,596,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2015,623,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2016,663,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2017,709,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2018,729,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2019,735,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2020,627,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2021,644,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG33,2022,693,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2014,909,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2015,924,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2016,954,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2017,953,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2018,994,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2019,1140,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2020,918,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2021,972,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG34,2022,1187,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2014,1189,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2015,1194,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2016,1257,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2017,1239,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2018,1270,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2019,1309,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2020,1309,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2021,1271,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG4,2022,1567,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2014,605,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2015,607,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2016,634,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2017,606,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2018,595,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2019,593,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2020,577,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2021,536,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG41,2022,684,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2014,584,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2015,587,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2016,623,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2017,633,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2018,675,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2019,716,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2020,732,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2021,735,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,BG42,2022,883,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH,2016,41319,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH,2017,40280,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH,2018,39057,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH,2019,37581,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH,2021,36755,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH0,2016,41319,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH0,2017,40280,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH0,2018,39057,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH0,2019,37581,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH0,2021,36755,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH01,2016,17638,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH01,2017,17182,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH01,2018,16398,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH01,2019,15816,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH01,2021,15220,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH02,2016,6137,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH02,2017,5878,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH02,2018,5765,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH02,2019,5543,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH02,2021,5292,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH03,2016,491,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH03,2017,485,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH03,2018,482,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH03,2019,511,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH03,2021,475,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH04,2016,589,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH04,2017,626,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH04,2018,588,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH04,2019,588,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH04,2021,568,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH05,2016,11243,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH05,2017,10952,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH05,2018,10676,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH05,2019,10042,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH05,2021,9962,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH06,2016,2363,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH06,2017,2326,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH06,2018,2431,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH06,2019,2355,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH06,2021,2517,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH07,2016,2858,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH07,2017,2831,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH07,2018,2717,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH07,2019,2725,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CH07,2021,2720,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CY,2014,802,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CY,2015,788,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CY,2016,785,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CY,2017,796,
ESTAT:TOUR_CAP_NUTS2DC(1.0),12/01/24 23:00:00,A,ESTBL,TOTAL,I551-I553,NR,CY,2018,802,
