DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE71,2018,10288257,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE71,2019,10523589,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE71,2020,3998911,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE71,2021,3857760,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2012,763389,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2013,757639,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2014,767705,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2015,784786,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2016,790672,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2017,829759,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2018,851674,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2019,871228,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2020,462908,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE72,2021,475223,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2012,2103172,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2013,2105329,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2014,2187862,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2015,2238657,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2016,2298441,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2017,2441489,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2018,2363232,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2019,2437971,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2020,1288274,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE73,2021,1262063,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2012,4297546,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2013,4362486,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2014,4511718,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2015,4504765,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2016,4627053,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2017,4645598,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2018,4699688,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2019,4768025,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2020,3101752,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE8,2021,2814311,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2012,4297546,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2013,4362486,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2014,4511718,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2015,4504765,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2016,4627053,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2017,4645598,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2018,4699688,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2019,4768025,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2020,3101752,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE80,2021,2814311,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2012,8485825,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2013,8532421,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2014,8748405,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2015,9056115,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2016,9466278,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2017,9843323,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2018,10094339,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2019,10311586,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2020,5560460,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE9,2021,5690969,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2012,1892403,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2013,1886342,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2014,1969299,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2015,2072683,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2016,2156420,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2017,2244122,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2018,2311074,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2019,2376712,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2020,1237498,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE91,2021,1196107,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2012,2487010,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2013,2500175,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2014,2513316,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2015,2632115,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2016,2703042,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2017,2805656,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2018,2823100,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2019,2894730,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2020,1348354,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE92,2021,1383799,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2012,1751771,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2013,1739644,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2014,1761337,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2015,1801122,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2016,1883291,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2017,1945409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2018,1997327,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2019,2041833,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2020,1194741,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE93,2021,1253968,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2012,2354641,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2013,2406260,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2014,2504453,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2015,2550195,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2016,2723525,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2017,2848136,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2018,2962838,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2019,2998311,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2020,1779867,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DE94,2021,1857095,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2012,16228947,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2013,16582072,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2014,17372588,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2015,17812592,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2016,18225245,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2017,19216369,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2018,19612451,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2019,20184677,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2020,8831259,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA,2021,8986632,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2012,5341237,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2013,5471483,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2014,5645069,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2015,5741399,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2016,5975516,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2017,6275255,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2018,6535525,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2019,6656163,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2020,2673022,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA1,2021,2710920,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2012,5294287,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2013,5409745,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2014,5921106,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2015,6072499,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2016,6066477,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2017,6445913,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2018,6555039,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2019,6827153,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2020,2836802,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA2,2021,2894563,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2012,1561843,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2013,1558088,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2014,1591661,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2015,1645573,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2016,1695914,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2017,1779355,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2018,1767176,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2019,1788625,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2020,903335,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA3,2021,1000275,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2012,1417930,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2013,1453906,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2014,1480180,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2015,1501290,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2016,1558045,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2017,1628597,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2018,1617587,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2019,1646593,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2020,808309,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA4,2021,820370,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2012,2613650,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2013,2688850,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2014,2734572,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2015,2851831,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2016,2929293,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2017,3087249,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2018,3137124,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2019,3266143,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2020,1609791,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEA5,2021,1560504,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2012,5627981,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2013,5714428,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2014,5804042,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2015,6062350,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2016,6151731,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2017,6288956,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2018,6378090,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2019,6442807,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2020,3707482,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB,2021,3401003,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2012,2316349,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2013,2376214,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2014,2375588,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2015,2495414,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2016,2544439,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2017,2595236,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2018,2576226,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2019,2566159,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2020,1480484,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB1,2021,1287504,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2012,1159466,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2013,1153910,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2014,1185121,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2015,1239717,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2016,1234979,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2017,1247186,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2018,1286376,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2019,1281447,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2020,816449,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB2,2021,735901,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2012,2152166,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2013,2184304,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2014,2243333,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2015,2327219,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2016,2372313,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2017,2446534,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2018,2515488,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2019,2595201,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2020,1410549,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEB3,2021,1377598,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2012,587619,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2013,642919,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2014,668986,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2015,675415,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2016,709674,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2017,742735,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2018,744624,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2019,776223,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2020,433980,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC,2021,431119,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2012,587619,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2013,642919,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2014,668986,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2015,675415,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2016,709674,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2017,742735,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2018,744624,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2019,776223,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2020,433980,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DEC0,2021,431119,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2012,5902734,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2013,5970978,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2014,6234299,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2015,6216400,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2016,6272184,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2017,6567018,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2018,6796241,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2019,7033695,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2020,3876976,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,DED,2021,3365391,
